"date","T45","T62","T118","T78","T136","T74","T94","T100","T140","T5"
"Transform:",1,1,1,1,1,1,1,1,1,1
"4/1/1991",0.00221119467924552,-0.000432104887206724,-0.000385987846846428,-0.00100309932516964,-2.39850366220472e-05,0.00101234321961949,0.00589002488546596,0.00711514323844669,-0.000940818875984757,0.00051850972344805
"5/1/1991",0.00415396825413285,0.000731609860126308,-0.00145483911524694,0.00366285727056881,-0.000301619037786699,0.000989151108808258,0.00483767378621702,0.00166426196465038,-0.000120423503464478,4.61025603209317e-05
"6/1/1991",0.00284374576164831,0.0020638157099994,0.000740846088829519,-4.6106586222674e-05,-0.000315432794128171,-0.000548409936608611,0.00286609048990669,0.00209226468087611,0.000264183612612397,-0.000761924017059432
"7/1/1991",0.00168156158437226,0.00115964773962122,0.00263379855420495,-0.000431476716256477,0.000256106552308556,-0.00147820046536607,-0.000818308012587962,-0.00160044954918702,0.000832004295610182,-0.000338915675388464
"8/1/1991",-0.00131753785492183,-0.000631486104494769,-0.000174022956995866,0.000112693215957586,-9.07584831281405e-05,3.75193029088284e-05,0.00440303164888915,-0.00241613647223754,0.00021473156784573,0.000187301215026387
"9/1/1991",-0.00042219613651898,0.000116264349961699,4.37606593259406e-05,-0.00156521573304521,-0.000711126804834943,-0.00259821262803096,-6.06906933931698e-05,-0.000849410994750875,-0.00127149631867759,6.31502014243487e-05
"10/1/1991",0.00195061094297129,0.000217969948260102,-8.81390933968228e-06,-0.000857852471939347,-0.000801434316250322,-0.00295269396927574,0.00117260017569671,0.000968724662609567,-0.000908826063579432,-0.000493592579678093
"11/1/1991",0.00215249275313649,0.000248288461327653,-0.000580977700617403,-0.00120062538294776,-0.000507226316174886,-0.00126529464767369,0.00873378905577103,-0.00145090028227747,0.000208530197028715,-0.000577082409779024
"12/1/1991",-0.000555552092691566,0.00112900737531441,-0.00120197126090637,-0.000848691518177709,-0.00120343397675357,-0.00221491041083297,0.00183630452760736,-0.00311241607383723,0.000793399969508268,-0.000740550431234381
"1/1/1992",4.21045120304893e-05,0.000431765104833321,-0.00087290784128663,-0.000806963014950327,-0.000555097787607835,-0.000941082190179002,-0.000845197154605982,-0.00338105441338308,-0.000536731019183648,0.000963701368458825
